t,x,y,z,ex,ey,ez,min_obstacle_distance
10.08002519607544,2.122276303977656,0.0,1.4985808261332507,2.122276303977656,0.0,-0.0014191738667492793,0.3363569004565386
10.090036630630493,2.1245422380034453,0.0,1.498592526907154,2.1245422380034453,0.0,-0.0014074730928459456,0.33844589685276366
10.100098848342896,2.12700129958969,0.0,1.498605354186121,2.12700129958969,0.0,-0.0013946458138789364,0.340714016656029
10.11001443862915,2.1296357636960326,0.0,1.4986192585262699,2.1296357636960326,0.0,-0.0013807414737301293,0.3431451520155245
10.120317935943604,2.131967382064594,0.0,1.498631717120779,2.131967382064594,0.0,-0.0013682828792209722,0.34529787014058416
10.130054235458374,2.1340148403436023,0.0,1.498642785518933,2.1340148403436023,0.0,-0.0013572144810669595,0.3471890414584768
10.140030860900879,2.1364524282066832,0.0,1.4986561322679006,2.1364524282066832,0.0,-0.0013438677320993797,0.3494415433219255
10.150028944015503,2.138607216790769,0.0,1.498668097273306,2.138607216790769,0.0,-0.0013319027266940342,0.3514335996175168
10.160016536712646,2.1407044165571425,0.0,1.4986799061183735,2.1407044165571425,0.0,-0.0013200938816264607,0.35337320399723277
10.170010089874268,2.1425432125297736,0.0,1.4986904043134963,2.1425432125297736,0.0,-0.001309595686503684,0.3550744574662033
10.180029392242432,2.1447287300691578,0.0,1.4987030726486767,2.1447287300691578,0.0,-0.0012969273513232515,0.3570972639654782
10.1900155544281,2.1466571759911504,0.0,1.498714437768275,2.1466571759911504,0.0,-0.0012855622317249349,0.3588828244091348
10.200060844421387,2.1485306988244965,0.0,1.4987256621540757,2.1485306988244965,0.0,-0.0012743378459243448,0.36061814361249195
10.210015773773193,2.150349959715852,0.0,1.4987367492294184,2.150349959715852,0.0,-0.0012632507705816476,0.36230377756834614
10.220036745071411,2.1521156185774304,0.0,1.4987477025828613,2.1521156185774304,0.0,-0.0012522974171387258,0.36394028413308305
10.230082035064697,2.153659426297257,0.0,1.4987574493294662,2.153659426297257,0.0,-0.001242550670533804,0.36537159864349705
10.240001440048218,2.155488763968499,0.0,1.4987692230139484,2.155488763968499,0.0,-0.0012307769860515627,0.3670681553279603
10.249995946884155,2.157097564137344,0.0,1.4987797981363533,2.157097564137344,0.0,-0.001220201863646686,0.3685606438492112
10.26007890701294,2.158501882098158,0.0,1.4987892152060693,2.158501882098158,0.0,-0.0012107847939306637,0.3698637850253575
10.270005941390991,2.1601628927243053,0.0,1.4988005997714209,2.1601628927243053,0.0,-0.0011994002285791172,0.3714055455843753
10.280057668685913,2.161620724983459,0.0,1.4988108338552228,2.161620724983459,0.0,-0.001189166144777154,0.3727590884523218
10.29004168510437,2.1628908411001153,0.0,1.4988199535367333,2.1628908411001153,0.0,-0.0011800464632667484,0.37393862732359534
10.300021409988403,2.1643899664189545,0.0,1.498830986515871,2.1643899664189545,0.0,-0.0011690134841289002,0.37533118183155617
10.310037612915039,2.1657026628366856,0.0,1.4988409123204964,2.1657026628366856,0.0,-0.0011590876795035676,0.376550859616333
10.32038402557373,2.1669682620416157,0.0,1.4988507425483935,2.1669682620416157,0.0,-0.0011492574516065446,0.3777270408534971
10.32999563217163,2.168187398622808,0.0,1.498860480897163,2.168187398622808,0.0,-0.001139519102836939,0.3788602856088524
10.34001088142395,2.169360703209181,0.0,1.4988701306557581,2.169360703209181,0.0,-0.0011298693442418628,0.37995115204698243
10.350001811981201,2.1703780089044797,0.0,1.4988787425078303,2.1703780089044797,0.0,-0.001121257492169736,0.3808971580160066
10.360006093978882,2.1715723185136575,0.0,1.4988891780091662,2.1715723185136575,0.0,-0.001110821990833788,0.38200797210236564
10.370041847229004,2.172611870299041,0.0,1.4988985820014373,2.172611870299041,0.0,-0.0011014179985626704,0.3829750314945692
10.380007266998291,2.17351038572543,0.0,1.4989069803589257,2.17351038572543,0.0,-0.0010930196410743331,0.3838110269811767
10.390029668807983,2.1745615372873477,0.0,1.4989171638249974,2.1745615372873477,0.0,-0.0010828361750025994,0.384789199129498
10.400007486343384,2.17538361729963,0.0,1.4989254318101677,2.17538361729963,0.0,-0.0010745681898323145,0.3855543244529758
10.41002893447876,2.176342682373736,0.0,1.4989354624025604,2.176342682373736,0.0,-0.0010645375974396298,0.38644707786166704
10.420300483703613,2.1771715692155458,0.0,1.4989445130474737,2.1771715692155458,0.0,-0.00105548695252633,0.38721876932259663
10.430038690567017,2.177960130611903,0.0,1.4989535013107644,2.177960130611903,0.0,-0.0010464986892355643,0.3879530170269477
10.439981698989868,2.1787089606097325,0.0,1.4989624292710717,2.1787089606097325,0.0,-0.0010375707289282943,0.38865035915298446
10.449990272521973,2.1793494250628815,0.0,1.498970414869702,2.1793494250628815,0.0,-0.0010295851302979386,0.38924685551915045
10.460020542144775,2.1800897828119634,0.0,1.498980113687517,2.1800897828119634,0.0,-0.0010198863124830648,0.38993646635300266
10.47005844116211,2.180722943175223,0.0,1.4989888745628193,2.180722943175223,0.0,-0.0010111254371807377,0.390526294468543
10.479996919631958,2.181318708498527,0.0,1.4989975840144578,2.181318708498527,0.0,-0.0010024159855421821,0.39108134303433567
10.490045309066772,2.1818776529113846,0.0,1.4990062439929104,2.1818776529113846,0.0,-0.000993756007089619,0.3916021366521015
10.500019073486328,2.1824003464745725,0.0,1.4990148566059354,2.1824003464745725,0.0,-0.000985143394064636,0.39208919699616224
10.51001262664795,2.1828873551137766,0.0,1.4990234237482265,2.1828873551137766,0.0,-0.0009765762517734977,0.39254304271134516
10.520248651504517,2.18333924055619,0.0,1.4990319471723899,2.18333924055619,0.0,-0.0009680528276101441,0.39296418931518623
10.530005931854248,2.1837163679654106,0.0,1.4990395824178646,2.1837163679654106,0.0,-0.0009604175821353866,0.39331568700698166
10.540027379989624,2.184139867505874,0.0,1.4990488701199907,2.184139867505874,0.0,-0.0009511298800093382,0.3937104311572949
10.550007581710815,2.1844897111897135,0.0,1.4990572729869849,2.1844897111897135,0.0,-0.0009427270130151211,0.3940365412003401
10.560051918029785,2.184806636097165,0.0,1.4990656388315124,2.184806636097165,0.0,-0.0009343611684875519,0.39433198173682854
10.570011615753174,2.185091182809479,0.0,1.4990739690240833,2.185091182809479,0.0,-0.0009260309759167029,0.394597251974419
10.580066204071045,2.185343887667956,0.0,1.4990822649484066,2.185343887667956,0.0,-0.0009177350515934268,0.39483284775200483
10.590068817138672,2.18554453705862,0.0,1.4990897031345878,2.18554453705862,0.0,-0.000910296865412219,0.3950199192996304
10.600053787231445,2.1857558955385428,0.0,1.499098759441007,2.1857558955385428,0.0,-0.0009012405589929884,0.3952169818437003
10.609992265701294,2.185916249482306,0.0,1.4991069608354817,2.185916249482306,0.0,-0.0008930391645183278,0.3953664942186684
10.620268106460571,2.1860468633582624,0.0,1.4991151333541985,2.1860468633582624,0.0,-0.000884866645801452,0.39548828012988096
10.630050659179688,2.186148251561751,0.0,1.4991232778789871,2.186148251561751,0.0,-0.0008767221210128628,0.39558281745715324
10.640027284622192,2.186220924098789,0.0,1.4991313952332261,2.186220924098789,0.0,-0.0008686047667738617,0.39565058041172
10.650020837783813,2.1862653866377837,0.0,1.4991394862212821,2.1862653866377837,0.0,-0.0008605137787178752,0.39569203956115634
